race_id_16,馬番,馬名,美咲印,美咲順位,美咲_勝率,美咲_連対率
2026081607020801,2,インディジャズ,☆,7,44.64629240965744,45.06200671855626
2026081607020801,7,メイケイリチャード,,8,45.130165994170696,44.289619842756785
2026081607020801,10,キシュウマミー,,9,39.121583465081684,38.783497037339934
2026081607020801,3,ヤマトデュノール,,10,30.859337660722346,29.704160336483003
2026081607020802,12,パシアンジェンヌ,◎,1,49.259048873529146,52.80179143278668
2026081607020802,9,ドリーペイル,○,2,49.51254905196435,51.910025232856746
2026081607020802,3,ソルテヴェローチェ,▲,3,50.517462549353695,51.714940875841975
2026081607020802,10,ガヤーズランボー,△,4,50.070627362090924,50.866654924756816
2026081607020802,7,ピコジャック,×,5,47.73443093613481,50.73165898202924
2026081607020802,6,キモンミナリッチ,注,6,48.79848162289385,50.63327701024251
2026081607020802,11,マコトブリッツ,☆,7,48.87949591444657,50.194361722075634
2026081607020802,4,ジョルティーニ,,8,46.960675483256196,49.704087296799415
2026081607020802,5,ティンクルピクシー,,9,46.56609050820265,49.01355639439531
2026081607020802,1,コパノコーリング,,10,48.27760835415382,48.179677217779556
2026081607020802,8,クルクルミラクル,,11,45.497719440303214,48.1355148348959
2026081607020802,2,アイビークロノス,,12,46.46728553045279,46.92555393329491
2026081607020803,5,ティフォシ,◎,1,42.12837646356069,47.40182529888726
2026081607020803,8,ホウオウワールド,○,2,41.290761469210516,46.848846224299145
2026081607020803,7,グラシアレスインク,▲,3,40.56813315383433,45.99352789431725
2026081607020803,3,デュアルサイン,△,4,38.85983151944747,44.386304717674804
2026081607020803,1,グルード,×,5,38.481337016909045,44.373517779644466
2026081607020803,6,テラレガル,注,6,39.75995897522228,43.418747924767494
2026081607020803,4,ゴールドシューター,☆,7,38.62522435167397,42.57497485295577
2026081607020803,2,サウンドシェリー,,8,35.60079179420956,41.896318054935065
2026081607020804,2,コスモフィレンツェ,◎,1,56.385818763409866,60.808102425322005
2026081607020804,7,レッドブライトン,○,2,52.84246581557076,59.139029322102424
2026081607020804,18,ホウオウモチーヴ,▲,3,50.766753411631086,55.55031378334531
2026081607020804,3,リボンインザスカイ,△,4,46.078512735873964,48.36684788418514
