レースID(新),レース名,発走時刻,年限定,芝ダ,距離,枠番,馬番,馬記号,馬名,性,齢,騎手,斤量,キャリア(当時/取消等含),マイニング値,マイニング順位,対戦型マイニング値,対戦型マイニング順位,ﾏｲ差,Tﾏ差,指数1,指数2,指数3,指数4,単オッズ,クラス,Ｒ,競走種別C,競走記号コード,着,血統登録番号,重量C,所属,調教師,所属,生産者,産地,種牡馬,母名,母父名
202608220703010103,未勝利*,09:50,２歳,芝,1600,3,3,, シャローフォレスト,牝,2,松若風馬, 55 ,1,93.72,1,70.9,1,-0.04,-0.4,,,,,3.8,未勝利,1,11,A03,,2024106299,3,(栗),安田翔伍,栗東,ノーザンファーム,安平町,ミスターメロディ,グランワルツ,ロードカナロア
202608220703010104,未勝利*,09:50,２歳,芝,1600,4,4,,*サウンドファイト,牡,2,田山旺佑,54☆,1,93.82,4,58.2,4, 0.10,12.7,,,,,5.2,未勝利,1,11,A03,,2024101071,3,(栗),安達昭夫,栗東,本間牧場,日高町,Kingman,サウンドパラダイス,ワークフォース
202608220703010105,未勝利*,09:50,２歳,芝,1600,5,5,, ルブラッシュノモー,牡,2,柴田裕一,53△,1,94.20,9,23.4,9, 0.48,47.5,,,,,120.8,未勝利,1,11,A03,,2024100867,3,(美),佐藤吉勝,美浦,日西牧場,日高町,エポカドーロ,オスカークロンヌ,サトノクラウン
202608220703010106,未勝利*,09:50,２歳,芝,1600,6,6,, マーゴットマシェリ,牝,2,団野大成, 55 ,1,93.81,3,70.5,2, 0.09, 0.4,,,,,2.6,未勝利,1,11,A03,,2024106461,3,(栗),小林真也,栗東,ノーザンファーム,安平町,スワーヴリチャード,ティッカーコード,"Giant's Causeway"
202608220703010107,未勝利*,09:50,２歳,芝,1600,7,7,, サンプラザマツモト,牝,2,長岡禎仁, 55 ,1,94.01,7,29.3,7, 0.29,41.6,,,,,64.7,未勝利,1,11,A03,,2024106782,3,(美),深山雅史,美浦,新井牧場,むかわ町,ジャスタウェイ,コマノサラサ,クロフネ
202608220703010108,未勝利*,09:50,２歳,芝,1600,8,8,, ジュエルシップ,牝,2,国分恭介, 55 ,1,93.91,6,45.4,6, 0.19,25.5,,,,,23.5,未勝利,1,11,A03,,2024104008,3,(栗),柴田卓,栗東,ラツキー牧場,新冠町,ゴールドシップ,ファイヤーテーラー,スクリーンヒーロー
202608220703010109,未勝利*,09:50,２歳,芝,1600,8,9,, ヤマトクオーレ,牡,2,森田誠也,52▲,1,94.16,8,29.3,7, 0.44,41.6,,,,,37.0,未勝利,1,11,A03,,2024104824,3,(栗),安達昭夫,栗東,橋本牧場,新ひだか町,ビッグアーサー,マリアン,キンシャサノキセキ
202608220703010201,新馬,10:20,２歳,ダ,1800,1,1,, ルヴァンタドゥール,牡,2,川須栄彦, 55 ,0,118.09,9,40.3,9, 1.27,22.6,,,,,20.7,新馬,2,11,A03,,2024101509,3,(栗),秋山真一,栗東,清水スタッド,様似町,サンダースノー,ホウショウアマネ,"Unbridled's Song"
202608220703010202,新馬,10:20,２歳,ダ,1800,2,2,, アレストラウム,牡,2,コレット, 55 ,0,116.93,3,58.6,2, 0.11, 4.3,,,,,1.8,新馬,2,11,A03,,2024107128,3,(栗),佐藤悠太,栗東,橋本牧場,安平町,デクラレーションオブウォー,ピュアインペリアル,クロフネ
202608220703010203,新馬,10:20,２歳,ダ,1800,3,3,, ダイシンレジウス,牡,2,吉村誠之, 55 ,0,117.47,5,45.7,8, 0.65,17.2,,,,,14.6,新馬,2,11,A03,,2024102999,3,(栗),梅田智之,栗東,カミイスタット,新冠町,ニューイヤーズデイ,マリノアマゾネス,マンハッタンカフェ
202608220703010204,新馬,10:20,２歳,ダ,1800,4,4,, アルギエバ,牡,2,田山旺佑,54☆,0,117.51,7,53.4,4, 0.69, 9.5,,,,,20.3,新馬,2,11,A03,,2024100499,3,(栗),平田修,栗東,白井牧場,日高町,アルクトス,エテルニテ,エンパイアメーカー
202608220703010205,新馬,10:20,２歳,ダ,1800,5,5,, ホシヲミテルンナ,牡,2,田口貫太, 55 ,0,117.64,8,49.7,6, 0.82,13.2,,,,,13.9,新馬,2,11,A03,,2024100227,3,(栗),大根田裕,栗東,カロッテファーム,日高町,サンダースノー,イサチルルンナ,キングカメハメハ
202608220703010206,新馬,10:20,２歳,ダ,1800,6,6,, テーオーダーウィン,牡,2,菱田裕二, 55 ,0,116.82,1,51.5,5,-0.04,11.4,,,,,5.9,新馬,2,11,A03,,2024106296,3,(栗),岡田稲男,栗東,ノーザンファーム,安平町,ルヴァンスレーヴ,グラッブユアコート,ゴールドアリュール
202608220703010207,新馬,10:20,２歳,ダ,1800,7,7,, マオノファースト,牡,2,中井裕二, 55 ,0,118.18,10,34.6,10, 1.36,28.3,,,,,22.3,新馬,2,11,A03,,2024108123,3,(栗),加藤公太,栗東,上村勇人,浦河町,サンダースノー,イナズマディオーネ,ディープスカイ
202608220703010208,新馬,10:20,２歳,ダ,1800,7,8,, アワジシマ,牡,2,松若風馬, 55 ,0,117.48,6,62.9,1, 0.66,-4.3,,,,,13.6,新馬,2,11,A03,,2024105326,3,(栗),北出成人,栗東,斉藤スタッド,新ひだか町,シャンハイボビー,レーヌルネサンス,ステイゴールド
202608220703010209,新馬,10:20,２歳,ダ,1800,8,9,, マルカルーカス,牡,2,幸英明, 55 ,0,116.86,2,49.0,7, 0.04,13.9,,,,,10.2,新馬,2,11,A03,,2024106041,3,(栗),福永祐一,栗東,社台ファーム,千歳市,マインドユアビスケッツ,マルカソレイユ,ダイワメジャー
202608220703010210,新馬,10:20,２歳,ダ,1800,8,10,, メイショウラウルス,牡,2,角田大和, 55 ,0,117.18,4,53.8,3, 0.36, 9.1,,,,,10.3,新馬,2,11,A03,,2024107133,3,(栗),角田晃一,栗東,橋本牧場,安平町,ルヴァンスレーヴ,メイショウベルボン,ディープブリランテ
202608220703010301,１勝ｸﾗｽ,10:50,３歳以上,芝,2200,1,1,(地), ウインヘリオドール,牡,4,国分恭介, 58 ,18,135.54,8,30.1,7, 2.98,46.1,,,,,58.8,1勝,3,13,A04,,2022107084,4,(栗),梅田智之,栗東,メイタイファーム,新冠町,ゴールドシップ,イエローポピー,キンシャサノキセキ
202608220703010302,１勝ｸﾗｽ,10:50,３歳以上,芝,2200,2,2,, ロザーンジュ,牝,3,今村聖奈,51◇,6,132.84,3,54.9,4, 0.28,21.3,,,,,5.6,1勝,3,13,A04,,2023103661,4,(栗),寺島良,栗東,上水牧場,むかわ町,フィエールマン,ハーズシャドウ,オルフェーヴル
202608220703010303,１勝ｸﾗｽ,10:50,３歳以上,芝,2200,3,3,, アロマフェリス,牝,4,吉村誠之, 56 ,13,132.85,4,64.4,3, 0.29,11.8,,,,,10.0,1勝,3,13,A04,,2022104624,4,(栗),辻野泰之,栗東,ノーザンファーム,安平町,レイデオロ,アロマドゥルセ,ディープインパクト
202608220703010304,１勝ｸﾗｽ,10:50,３歳以上,芝,2200,4,4,, サトノビダーヤ,牡,3,幸英明, 55 ,6,133.16,5,34.7,6, 0.60,41.5,,,,,22.2,1勝,3,13,A04,,2023107379,4,(栗),高橋康之,栗東,新冠橋本牧場,新冠町,サトノジェネシス,バシマー,"Grand Lodge"
202608220703010305,１勝ｸﾗｽ,10:50,３歳以上,芝,2200,5,5,, パラディオン,牡,3,田口貫太, 55 ,4,133.55,6,42.8,5, 0.99,33.4,,,,,11.0,1勝,3,13,A04,,2023106392,4,(栗),高柳大輔,栗東,木村秀則,新ひだか町,レイデオロ,ステラリード,スペシャルウィーク
202608220703010306,１勝ｸﾗｽ,10:50,３歳以上,芝,2200,6,6,, ビップヴォルフ,牡,3,Ｍ．デム, 55 ,9,132.56,1,66.4,2,-0.01, 9.8,,,,,12.8,1勝,3,13,A04,,2023105418,4,(栗),小椋研介,栗東,坂東牧場,平取町,シルバーステート,ジョリージョコンド,Marju
202608220703010307,１勝ｸﾗｽ,10:50,３歳以上,芝,2200,7,7,(外),$スノースケープ,牝,3,西村淳也, 53 ,3,132.57,2,76.2,1, 0.01,-9.8,,,,,1.4,1勝,3,13,A04,,2023107516,4,(栗),中内田充,栗東,"Capital Bloodstock",愛,Frankel,"Shadow Hunter",Arcano
202608220703010308,１勝ｸﾗｽ,10:50,３歳以上,芝,2200,8,8,, ディープサミット,牡,4,太宰啓介, 58 ,7,135.21,7,30.1,7, 2.65,46.1,,,,,30.1,1勝,3,13,A04,,2022100044,4,(栗),四位洋文,栗東,梅田牧場,浦河町,デクラレーションオブウォー,ハミングライフ,スペシャルウィーク
202608220703010401,未勝利,11:20,３歳,芝,2000,1,1,, ゴリョウセイ,牡,3,コレット, 57 ,7,120.48,1,72.4,2,-0.31, 1.5,,,,,4.2,未勝利,4,12,A03,,2023103368,3,(栗),松下武士,栗東,社台ファーム,千歳市,キズナ,カラクレナイ,ローエングリン
202608220703010402,未勝利,11:20,３歳,芝,2000,1,2,, バーバラップ,牡,3,田山旺佑,56☆,2,121.99,14,42.9,13, 1.51,31.0,,,,,30.5,未勝利,4,12,A03,,2023102471,3,(栗),小崎憲,栗東,岡田牧場,新ひだか町,ルーラーシップ,バーバラ,ディープインパクト
202608220703010403,未勝利,11:20,３歳,芝,2000,2,3,, テンダーワーズ,牝,3,川端海翼,52▲,4,121.07,6,55.6,8, 0.59,18.3,,,,,17.7,未勝利,4,12,A03,,2023103359,3,(栗),中尾秀正,栗東,社台ファーム,千歳市,サートゥルナーリア,オメガハートソング,ゼンノロブロイ
202608220703010404,未勝利,11:20,３歳,芝,2000,2,4,, ウォータールスール,牡,3,太宰啓介, 57 ,2,121.37,8,61.3,5, 0.89,12.6,,,,,14.7,未勝利,4,12,A03,,2023101866,3,(栗),石橋守,栗東,伏木田牧場,浦河町,ウォータービルド,ウォーターラーテル,ウォーターリーグ
202608220703010405,未勝利,11:20,３歳,芝,2000,3,5,, ウイントリベルガ,牡,3,泉谷楓真, 57 ,0,121.82,12,50.0,11, 1.34,23.9,,,,,18.3,未勝利,4,12,A03,,2023105891,3,(栗),杉山晴紀,栗東,コスモヴューファーム,新冠町,スワーヴリチャード,マリアヴェロニカ,ジャングルポケット
202608220703010406,未勝利,11:20,３歳,芝,2000,3,6,, スーパービジー,牡,3,幸英明, 57 ,8,120.88,3,60.2,7, 0.40,13.7,,,,,22.8,未勝利,4,12,A03,,2023101893,3,(栗),庄野靖志,栗東,吉田ファーム,浦河町,スワーヴリチャード,キスオンザグリーン,オルフェーヴル
202608220703010407,未勝利,11:20,３歳,芝,2000,4,7,, ウィスピア,牡,3,国分恭介, 57 ,4,122.17,16,33.4,14, 1.69,40.5,,,,,47.0,未勝利,4,12,A03,,2023102384,3,(栗),小林真也,栗東,岡田スタツド,新ひだか町,マインドユアビスケッツ,スピリテッドエアー,"Danehill Dancer"
202608220703010408,未勝利,11:20,３歳,芝,2000,4,8,, スピーチバルーン,牝,3,団野大成, 55 ,3,122.02,15,23.9,17, 1.54,50.0,,,,,29.4,未勝利,4,12,A03,,2023103457,3,(栗),吉村圭司,栗東,社台ファーム,千歳市,コントレイル,スピーチ,"Mr Speaker"
202608220703010409,未勝利,11:20,３歳,芝,2000,5,9,, アスクブームキセキ,牡,3,菱田裕二, 57 ,5,121.02,5,60.7,6, 0.54,13.2,,,,,10.9,未勝利,4,12,A03,,2023100472,3,(栗),藤原英昭,栗東,"ASK STUD",平取町,コントレイル,ストレイトガール,フジキセキ
202608220703010410,未勝利,11:20,３歳,芝,2000,5,10,, ダイヤモンドエルザ,牝,3,柴田裕一,53△,1,123.02,18,20.5,18, 2.54,53.4,,,,,162.3,未勝利,4,12,A03,,2023101974,3,(栗),笹田和秀,栗東,浦河日成牧場,浦河町,サトノダイヤモンド,グランソフィア,キングカメハメハ
202608220703010411,未勝利,11:20,３歳,芝,2000,6,11,, シンゼンイセ,牡,3,城戸義政, 57 ,12,121.48,10,47.3,12, 1.00,26.6,,,,,168.1,未勝利,4,12,A03,,2023103501,3,(栗),荒川義之,栗東,社台ファーム,千歳市,サトノインプレッサ,パイタ,Intikhab
202608220703010412,未勝利,11:20,３歳,芝,2000,6,12,, ノブレスラブリエ,牝,3,松若風馬, 55 ,4,121.28,7,67.7,3, 0.80, 6.2,,,,,13.0,未勝利,4,12,A03,,2023106455,3,(栗),西園翔太,栗東,ビッグレッドファーム,新冠町,ウインブライト,ドリームエンプレス,Bernstein
202608220703010413,未勝利,11:20,３歳,芝,2000,7,13,, メイショウユウゲン,牡,3,森田誠也,54▲,6,121.41,9,54.6,9, 0.93,19.3,,,,,107.0,未勝利,4,12,A03,,2023101282,3,(栗),安達昭夫,栗東,日西牧場,日高町,ダノンバラード,メイショウユウスゲ,マジェスティックウォリアー
202608220703010414,未勝利,11:20,３歳,芝,2000,7,14,, ゴッドアミーラ,牝,3,角田大和, 55 ,3,122.26,17,28.6,15, 1.78,45.3,,,,,28.0,未勝利,4,12,A03,,2023104062,3,(栗),角田晃一,栗東,協和牧場,新冠町,サートゥルナーリア,キョウワゼノビア,ハーツクライ
202608220703010415,未勝利,11:20,３歳,芝,2000,7,15,, ペガサスジルシ,牝,3,西村淳也, 55 ,5,121.00,4,73.9,1, 0.52,-1.5,,,,,5.8,未勝利,4,12,A03,,2023107350,3,(栗),新谷功一,栗東,ノーザンファーム,安平町,ブリックスアンドモルタル,レネットグルーヴ,キングカメハメハ
202608220703010416,未勝利,11:20,３歳,芝,2000,8,16,, バンブラボー,牡,3,秋山稔樹, 57 ,6,121.60,11,52.4,10, 1.12,21.5,,,,,104.6,未勝利,4,12,A03,,2023104922,3,(栗),飯田祐史,栗東,辻牧場,浦河町,クリソベリル,アルボナンザ,キングカメハメハ
202608220703010417,未勝利,11:20,３歳,芝,2000,8,17,, ウェイヴムーン,牡,3,田口貫太, 57 ,6,120.79,2,66.9,4, 0.31, 7.0,,,,,5.1,未勝利,4,12,A03,,2023103332,3,(栗),石坂公一,栗東,社台ファーム,千歳市,キズナ,インフレイムド,"Unusual Heat"
202608220703010418,未勝利,11:20,３歳,芝,2000,8,18,, マイネルホウセン,牡,3,吉村誠之, 57 ,5,121.88,13,26.8,16, 1.40,47.1,,,,,9.8,未勝利,4,12,A03,,2023106487,3,(栗),清水久詞,栗東,ビッグレッドファーム,新冠町,ゴールドシップ,レオンドーロ,スクリーンヒーロー
202608220703010501,未勝利・牝,11:50,３歳,ダ,1400,1,1,, ルージュラボーテ,牝,3,田山旺佑,54☆,0,88.51,16,34.8,12, 3.03,48.6,,,,,36.1,未勝利,5,12,023,,2023102249,3,(栗),辻野泰之,栗東,三嶋牧場,浦河町,レイデオロ,レッドベレーザ,ディープインパクト
202608220703010502,未勝利・牝,11:50,３歳,ダ,1400,1,2,, ナイトシンフォニー,牝,3,秋山稔樹, 55 ,1,88.46,15,23.2,14, 2.98,60.2,,,,,38.2,未勝利,5,12,023,,2023103340,3,(栗),今野貞一,栗東,社台ファーム,千歳市,サトノアラジン,エアシンフォニー,ルーラーシップ
202608220703010503,未勝利・牝,11:50,３歳,ダ,1400,2,3,, ミーンアロット,牝,3,森田誠也,52▲,4,87.09,12,24.6,13, 1.61,58.8,,,,,129.2,未勝利,5,12,023,,2023101615,3,(栗),宮地貴稔,栗東,リコーファーム,日高町,ルーラーシップ,シマノタカラチャン,ジェイドロバリー
202608220703010504,未勝利・牝,11:50,３歳,ダ,1400,2,4,, スプレンドーレ,牝,3,国分優作, 55 ,0,86.74,10,38.8,10, 1.26,44.6,,,,,30.6,未勝利,5,12,023,,2023106897,3,(栗),矢作芳人,栗東,ノーザンファーム,安平町,サトノダイヤモンド,ヴィクトリアピース,ヴィクトワールピサ
202608220703010505,未勝利・牝,11:50,３歳,ダ,1400,3,5,, エルヴィッタ,牝,3,幸英明, 55 ,4,86.12,8,52.2,8, 0.64,31.2,,,,,45.6,未勝利,5,12,023,,2023103573,3,(栗),武英智,栗東,社台ファーム,千歳市,ロードカナロア,メンディド,"Broken Vow"
202608220703010506,未勝利・牝,11:50,３歳,ダ,1400,3,6,, プレデンシア,牝,3,田口貫太, 55 ,9,85.63,2,72.8,4, 0.15,10.6,,,,,7.4,未勝利,5,12,023,,2023100376,3,(栗),中尾秀正,栗東,松本牧場,新ひだか町,ルヴァンスレーヴ,リベラメンテ,ダノンシャンティ
202608220703010507,未勝利・牝,11:50,３歳,ダ,1400,4,7,, ブルーメンフェスト,牝,3,国分恭介, 55 ,3,88.36,14,21.7,15, 2.88,61.7,,,,,96.9,未勝利,5,12,023,,2023102180,3,(栗),緒方努,栗東,ビクトリーホースランチ,浦河町,ダノンスマッシュ,タイキマロン,ファスリエフ
202608220703010508,未勝利・牝,11:50,３歳,ダ,1400,4,8,, ゼフィルス,牝,3,西村淳也, 55 ,4,86.04,7,57.9,7, 0.56,25.5,,,,,25.7,未勝利,5,12,023,,2023106996,3,(栗),橋口慎介,栗東,ノーザンファーム,安平町,シスキン,ケアレスウィスパー,フジキセキ
202608220703010509,未勝利・牝,11:50,３歳,ダ,1400,5,9,, ノイエンブリエ,牝,3,亀田温心, 55 ,1,86.93,11,38.2,11, 1.45,45.2,,,,,57.1,未勝利,5,12,023,,2023107137,3,(栗),田中克典,栗東,吉田俊介,安平町,モーリス,ドナウデルタ,ロードカナロア
202608220703010510,未勝利・牝,11:50,３歳,ダ,1400,5,10,, タガノプディング,牝,3,団野大成, 55 ,6,85.48,1,83.4,1,-0.15,-6.4,,,,,3.4,未勝利,5,12,023,,2023104326,3,(栗),小林真也,栗東,新冠タガノファーム,新冠町,ミスチヴィアスアレックス,タガノブディーノ,ヘニーヒューズ
202608220703010511,未勝利・牝,11:50,３歳,ダ,1400,6,11,, ベストレイク,牝,3,松若風馬, 55 ,4,86.51,9,47.1,9, 1.03,36.3,,,,,19.5,未勝利,5,12,023,,2023107407,3,(栗),小崎憲,栗東,モリナガファーム,日高町,サートゥルナーリア,ショウサンミーベル,フジキセキ
202608220703010512,未勝利・牝,11:50,３歳,ダ,1400,6,12,, キャスケード,牝,3,長岡禎仁, 55 ,8,85.90,5,77.0,2, 0.42, 6.4,,,,,6.2,未勝利,5,12,023,,2023102968,3,(栗),高橋亮,栗東,千代田牧場,新ひだか町,ミスターメロディ,ワンファインデイ,ディープインパクト
202608220703010513,未勝利・牝,11:50,３歳,ダ,1400,7,13,, アルムアポジェ,牝,3,菱田裕二, 55 ,9,85.78,4,75.1,3, 0.30, 8.3,,,,,18.7,未勝利,5,12,023,,2023104328,3,(栗),北出成人,栗東,新冠タガノファーム,新冠町,アメリカンペイトリオット,チャーリーズ,キングカメハメハ
202608220703010514,未勝利・牝,11:50,３歳,ダ,1400,7,14,, マカロンブルー,牝,3,今村聖奈,53◇,5,85.94,6,71.9,5, 0.46,11.5,,,,,3.6,未勝利,5,12,023,,2023104965,3,(栗),佐藤悠太,栗東,日進牧場,浦河町,シニスターミニスター,アスターストーリー,ゴールドアリュール
202608220703010515,未勝利・牝,11:50,３歳,ダ,1400,8,15,, ジュエルサンライズ,牝,3,コレット, 55 ,7,85.75,3,65.8,6, 0.27,17.6,,,,,11.0,未勝利,5,12,023,,2023104826,3,(栗),東田明士,栗東,浦河小林牧場,浦河町,ロジャーバローズ,トシザコジーン,アドマイヤコジーン
202608220703010516,未勝利・牝,11:50,３歳,ダ,1400,8,16,, メイショウハネウマ,牝,3,中井裕二, 55 ,2,87.93,13,14.8,16, 2.45,68.6,,,,,74.3,未勝利,5,12,023,,2023101937,3,(栗),笹田和秀,栗東,中脇一幸,様似町,ダノンキングリー,メイショウカリン,ケイムホーム
202608220703010601,大府特別･2勝,15:00,３歳以上,ダ,1800,1,1,, ニシノジェダイ,牡,4,田山旺佑, 58 ,14,113.89,4,49.1,7, 0.31,18.5,,,,,26.5,2勝,6,13,A04,,2022106998,4,(栗),宮本博,栗東,村上欽哉,新冠町,ゴールドドリーム,スターペスユウコ,バトルライン
202608220703010602,大府特別･2勝,15:00,３歳以上,ダ,1800,2,2,, ドゥラエテルノ,牡,4,コレット, 58 ,17,113.76,3,62.8,3, 0.18, 4.8,,,,,15.1,2勝,6,13,A04,,2022102722,4,(栗),武幸四郎,栗東,杵臼牧場,浦河町,ドゥラメンテ,アイリスフィール,ハービンジャー
202608220703010603,大府特別･2勝,15:00,３歳以上,ダ,1800,3,3,, マヴィ,牝,3,Ｍ．デム, 53 ,5,114.71,14,36.1,12, 1.13,31.5,,,,,16.5,2勝,6,13,A04,,2023104352,4,(栗),牧浦充徳,栗東,新冠橋本牧場,新冠町,ルヴァンスレーヴ,レゼトワール,ファスリエフ
202608220703010604,大府特別･2勝,15:00,３歳以上,ダ,1800,3,4,, ソルチェリア,牡,3,幸英明, 55 ,6,113.68,2,67.6,1, 0.10,-1.0,,,,,3.9,2勝,6,13,A04,,2023102075,4,(栗),大根田裕,栗東,高村牧場,浦河町,ナダル,フェザーレイ,エルコンドルパサー
202608220703010605,大府特別･2勝,15:00,３歳以上,ダ,1800,4,5,, スマートスピア,牡,5,吉村誠之, 58 ,12,114.10,9,58.9,4, 0.52, 8.7,,,,,7.6,2勝,6,13,A04,,2021101106,4,(栗),池江泰寿,栗東,いとう牧場,日高町,キズナ,レジェトウショウ,キングヘイロー
202608220703010606,大府特別･2勝,15:00,３歳以上,ダ,1800,4,6,, ラマンシュ,牡,4,松若風馬, 58 ,11,114.61,13,34.7,13, 1.03,32.9,,,,,89.1,2勝,6,13,A04,,2022105201,4,(栗),杉山佳明,栗東,社台ファーム,千歳市,トーセンラー,アイアムルビー,"Saint Liam"
202608220703010607,大府特別･2勝,15:00,３歳以上,ダ,1800,5,7,, タイガースパーク,牡,6,田口貫太, 58 ,27,114.01,6,44.6,10, 0.43,23.0,,,,,43.3,2勝,6,13,A04,,2020104561,4,(栗),大橋勇樹,栗東,友田牧場,新ひだか町,リオンディーズ,アビイロード,ストリートセンス
202608220703010608,大府特別･2勝,15:00,３歳以上,ダ,1800,5,8,, ビルンバウム,セ,5,太宰啓介, 58 ,13,114.46,12,31.2,14, 0.88,36.4,,,,,37.4,2勝,6,13,A04,,2021104872,4,(栗),渡辺薫彦,栗東,社台コーポレーション白老ファーム,白老町,マインドユアビスケッツ,スカーレル,ゴールドアリュール
202608220703010609,大府特別･2勝,15:00,３歳以上,ダ,1800,6,9,,*ライノ,セ,4,西村淳也, 58 ,9,113.58,1,66.6,2,-0.10, 1.0,,,,,14.6,2勝,6,13,A04,,2022105022,4,(栗),高野友和,栗東,ノーザンファーム,安平町,"Into Mischief",プリンセスノーア,"Not This Time"
202608220703010610,大府特別･2勝,15:00,３歳以上,ダ,1800,6,10,, タガノアニマシオン,セ,4,城戸義政, 58 ,9,114.11,10,47.7,8, 0.53,19.9,,,,,48.3,2勝,6,13,A04,,2022106564,4,(栗),奥村豊,栗東,新冠タガノファーム,新冠町,アニマルキングダム,タガノバトラ,フレンチデピュティ
202608220703010611,大府特別･2勝,15:00,３歳以上,ダ,1800,7,11,, ブルックリンダンス,牡,4,亀田温心, 58 ,12,114.09,8,57.3,5, 0.51,10.3,,,,,29.7,2勝,6,13,A04,,2022105791,4,(栗),田中克典,栗東,社台コーポレーション白老ファーム,白老町,ルヴァンスレーヴ,サダムグランジュテ,キングカメハメハ
202608220703010612,大府特別･2勝,15:00,３歳以上,ダ,1800,7,12,, ソウルアンドジャズ,セ,5,川須栄彦, 58 ,28,113.93,5,57.1,6, 0.35,10.5,,,,,5.4,2勝,6,13,A04,,2021106694,4,(美),武井亮,美浦,ハシモトフアーム,新冠町,ブリックスアンドモルタル,ナスノシベリウス,"Unbridled's Song"
202608220703010613,大府特別･2勝,15:00,３歳以上,ダ,1800,8,13,, ロイスター,牝,3,角田大和, 53 ,2,114.19,11,45.4,9, 0.61,22.2,,,,,3.3,2勝,6,13,A04,,2023104413,4,(栗),笹田和秀,栗東,ノースヒルズ,新冠町,キズナ,マドルガーダ,タートルボウル
202608220703010614,大府特別･2勝,15:00,３歳以上,ダ,1800,8,14,, ノボリクレバー,牝,6,団野大成, 56 ,24,114.08,7,40.2,11, 0.50,27.4,,,,,26.0,2勝,6,13,A04,,2020106393,4,(栗),石橋守,栗東,杵臼牧場,浦河町,デクラレーションオブウォー,スウィングダンス,クロフネ
202608220703010701,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,1,1,(外),$シゲルソロソロ,牝,6,川須栄彦, 56 ,35,84.93,13,45.9,12, 1.00,24.6,,,,,78.0,3勝,7,13,A04,,2020110100,4,(栗),谷潔,栗東,"Kathryn Nikkel Old Dominion & Sanford Robertson",米,Runhappy,Distinguishable,"Distorted Humor"
202608220703010702,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,1,2,, クールブロン,牡,6,亀田温心, 58 ,28,84.84,12,50.8,9, 0.91,19.7,,,,,11.8,3勝,7,13,A04,,2020102724,4,(栗),井上智史,栗東,社台コーポレーション白老ファーム,白老町,ドレフォン,リリカルホワイト,ダイワメジャー
202608220703010703,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,2,3,, ピエマンソン,牡,4,Ｍ．デム, 58 ,12,83.93,1,70.5,1,-0.08,-7.7,,,,,3.1,3勝,7,13,A04,,2022100204,4,(栗),平田修,栗東,高昭牧場,浦河町,ジャスタウェイ,ミュゲプリンセス,エンパイアメーカー
202608220703010704,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,2,4,, ヨリノレジェンド,牡,4,団野大成, 58 ,12,84.01,2,62.8,2, 0.08, 7.7,,,,,7.4,3勝,7,13,A04,,2022102202,4,(栗),奥村豊,栗東,ヤナガワ牧場,日高町,ダノンレジェンド,ストリーク,エイシンフラッシュ
202608220703010705,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,3,5,, ジャーヴィス,牡,6,コレット, 58 ,31,84.82,11,56.0,7, 0.89,14.5,,,,,16.0,3勝,7,13,A04,,2020103902,4,(栗),千田輝彦,栗東,岡田スタツド,新ひだか町,ビーチパトロール,ジェルヴェーズ,メイショウサムソン
202608220703010706,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,3,6,, ハリーケーン,牡,4,幸英明, 58 ,15,84.40,7,49.2,11, 0.47,21.3,,,,,8.5,3勝,7,13,A04,,2022106453,4,(栗),大根田裕,栗東,津田牧場,新冠町,モーニン,チェインブラッド,マンハッタンカフェ
202608220703010707,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,4,7,, エムズマインド,牡,6,田口貫太, 58 ,21,84.38,5,60.3,4, 0.45,10.2,,,,,10.9,3勝,7,13,A04,,2020101641,4,(栗),荒川義之,栗東,白井牧場,日高町,マインドユアビスケッツ,ピエナアプローズ,フジキセキ
202608220703010708,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,4,8,, クアトロジャック,牡,5,中井裕二, 58 ,19,85.06,15,28.0,15, 1.13,42.5,,,,,60.0,3勝,7,13,A04,,2021106105,4,(栗),庄野靖志,栗東,オリエント牧場,新冠町,マジェスティックウォリアー,ハマナス,キングカメハメハ
202608220703010709,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,5,9,, ルグランヴァン,牡,4,田山旺佑, 58 ,12,84.07,3,61.0,3, 0.14, 9.5,,,,,6.3,3勝,7,13,A04,,2022105775,4,(美),高木登,美浦,社台コーポレーション白老ファーム,白老町,ルヴァンスレーヴ,カラフルデイズ,フジキセキ
202608220703010710,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,5,10,(外),$テリフィックプラン,セ,5,吉村誠之, 58 ,11,84.70,9,34.9,13, 0.77,35.6,,,,,19.7,3勝,7,13,A04,,2021110127,4,(美),古賀大生,美浦,"RGP Ocala Holdings LLC",米,Mastery,"Changing Plans","Perfect Soul"
