レースID(新),レース名,発走時刻,年限定,芝ダ,距離,枠番,馬番,馬記号,馬名,性,齢,騎手,斤量,キャリア(当時/取消等含),マイニング値,マイニング順位,対戦型マイニング値,対戦型マイニング順位,ﾏｲ差,Tﾏ差,指数1,指数2,指数3,指数4,単オッズ,クラス,Ｒ,競走種別C,競走記号コード,着,血統登録番号,重量C,所属,調教師,所属,生産者,産地,種牡馬,母名,母父名
202608230403020204,新馬,10:10,２歳,芝,2000,4,4,, グランドストーリー,牝,2,菊沢一樹, 55 ,0,124.13,5,45.4,7, 0.66,19.3,,,,,,新馬,2,11,A03,,2024105832,3,(美),金成貴史,美浦,社台ファーム,千歳市,ブリックスアンドモルタル,グランドグローリー,"Olympic Glory"
202608230403020205,新馬,10:10,２歳,芝,2000,5,5,, ゼラニウム,牡,2,コレット, 55 ,0,124.48,11,45.5,6, 1.01,19.2,,,,,,新馬,2,11,A03,,2024101169,3,(美),平岩大典,美浦,門別尚省,日高町,マカヒキ,プルメリアグレース,ロードカナロア
202608230403020206,新馬,10:10,２歳,芝,2000,6,6,, アルバスタキヤ,牡,2,武藤雅, 55 ,0,124.24,6,41.5,9, 0.77,23.2,,,,,,新馬,2,11,A03,,2024104139,3,(美),青木孝文,美浦,岡田スタツド,新ひだか町,ベンバトル,ティズトレメンダス,"Tiz Wonderful"
202608230403020207,新馬,10:10,２歳,芝,2000,6,7,, タイヴァス,牡,2,坂井瑠星, 55 ,0,124.25,7,64.7,1, 0.78,-0.7,,,,,,新馬,2,11,A03,,2024103421,3,(栗),矢作芳人,栗東,錦岡牧場,新冠町,ウィルテイクチャージ,ジョリーダンス,ダンスインザダーク
202608230403020208,新馬,10:10,２歳,芝,2000,7,8,, スロノス,牡,2,石橋脩, 55 ,0,123.97,4,48.5,5, 0.50,16.2,,,,,,新馬,2,11,A03,,2024106679,3,(美),上原佑紀,美浦,ノーザンファーム,安平町,ルーラーシップ,ラブアンバサダー,ディープインパクト
202608230403020209,新馬,10:10,２歳,芝,2000,7,9,, オーロラトレイル,牝,2,北村友一, 55 ,0,123.69,2,64.0,2, 0.22, 0.7,,,,,,新馬,2,11,A03,,2024103456,3,(栗),清水久詞,栗東,ノースヒルズ,新冠町,コントレイル,クリアリーコンフューズド,"Successful Appeal"
202608230403020210,新馬,10:10,２歳,芝,2000,8,10,, ロジグローリー,牡,2,丸山元気, 55 ,0,124.39,9,45.2,8, 0.92,19.5,,,,,,新馬,2,11,A03,,2024102970,3,(美),牧光二,美浦,オリエント牧場,新冠町,ロジユニヴァース,ピエルフ,エピファネイア
202608230403020211,新馬,10:10,２歳,芝,2000,8,11,(外),$フォルスラヴィ,牡,2,田辺裕信, 55 ,0,124.26,8,40.6,10, 0.79,24.1,,,,,,新馬,2,11,A03,,2024108281,3,(美),伊藤大士,美浦,"Clarkland Farm LLC",米,"Mystic Guide",Melodic,"Tale of the Cat"
202608230403020301,新馬・牝,10:40,２歳,芝,1600,1,1,, デススパイラル,牝,2,コレット, 55 ,0,94.28,11,57.4,4, 0.35,11.2,,,,,,新馬,3,11,023,,2024104977,3,(栗),前川恭子,栗東,藤原牧場,新ひだか町,ダノンプレミアム,センショウレイナ,ハービンジャー
202608230403020302,新馬・牝,10:40,２歳,芝,1600,2,2,, ヴィゴーレテソーロ,牝,2,原優介, 55 ,0,94.11,3,44.0,8, 0.18,24.6,,,,,,新馬,3,11,023,,2024105559,3,(美),畠山吉宏,美浦,前川勝春,新ひだか町,サートゥルナーリア,レディハピネス,Montjeu
202608230403020303,新馬・牝,10:40,２歳,芝,1600,3,3,, ティシポネ,牝,2,津村明秀, 55 ,0,93.93,1,64.7,2,-0.08, 3.9,,,,,,新馬,3,11,023,,2024107012,3,(美),森一誠,美浦,社台コーポレーション白老ファーム,白老町,キズナ,シーティス,"Invincible Spirit"
202608230403020304,新馬・牝,10:40,２歳,芝,1600,4,4,, レイヤードホワイト,牝,2,嶋田純次, 55 ,0,94.15,7,55.5,5, 0.22,13.1,,,,,,新馬,3,11,023,,2024105075,3,(美),手塚貴久,美浦,松田牧場,新ひだか町,ゴールドシップ,オフェーリアシチー,アドマイヤコジーン
202608230403020305,新馬・牝,10:40,２歳,芝,1600,5,5,, セイウンシャラ,牝,2,吉田豊, 55 ,0,94.17,9,37.6,10, 0.24,31.0,,,,,,新馬,3,11,023,,2024105332,3,(美),田中剛,美浦,さとう,新ひだか町,サトノアラジン,セイウンエミリア,エピファネイア
202608230403020306,新馬・牝,10:40,２歳,芝,1600,5,6,, ランブリングガール,牝,2,菊沢一樹, 55 ,0,94.13,5,48.1,7, 0.20,20.5,,,,,,新馬,3,11,023,,2024106070,3,(美),小手川準,美浦,社台ファーム,千歳市,ルーラーシップ,ランブリングアレー,ディープインパクト
202608230403020307,新馬・牝,10:40,２歳,芝,1600,6,7,, ガネット,牝,2,丸山元気, 55 ,0,94.14,6,58.7,3, 0.21, 9.9,,,,,,新馬,3,11,023,,2024106951,3,(栗),松永幹夫,栗東,追分ファーム,安平町,シスキン,ワッツダチャンセズ,"Diamond Green"
202608230403020308,新馬・牝,10:40,２歳,芝,1600,6,8,, ルーチェルナーレ,牝,2,石神深道,53△,0,94.21,10,37.6,10, 0.28,31.0,,,,,,新馬,3,11,023,,2024103196,3,(美),稲垣幸雄,美浦,隆栄牧場,新冠町,サートゥルナーリア,ミルウ,ハービンジャー
202608230403020309,新馬・牝,10:40,２歳,芝,1600,7,9,, ドミナント,牝,2,坂井瑠星, 55 ,0,94.01,2,68.6,1, 0.08,-3.9,,,,,,新馬,3,11,023,,2024106219,3,(栗),福永祐一,栗東,ノーザンファーム,安平町,コントレイル,エスポワール,オルフェーヴル
202608230403020310,新馬・牝,10:40,２歳,芝,1600,7,10,, ヒーローシー,牝,2,上里直汰,52▲,0,94.78,12,35.6,12, 0.85,33.0,,,,,,新馬,3,11,023,,2024100795,3,(美),石栗龍彦,美浦,出口牧場,日高町,マクフィ,メイクデュース,トウカイテイオー
202608230403020311,新馬・牝,10:40,２歳,芝,1600,8,11,, コンセルノ,牝,2,北村友一, 55 ,0,94.16,8,53.5,6, 0.23,15.1,,,,,,新馬,3,11,023,,2024102197,3,(栗),高橋義忠,栗東,丸幸小林牧場,浦河町,ホットロッドチャーリー,ラヴドワンズ,リオンディーズ
202608230403020312,新馬・牝,10:40,２歳,芝,1600,8,12,, ヴァルブロッサ,牝,2,田辺裕信, 55 ,0,94.12,4,38.1,9, 0.19,30.5,,,,,,新馬,3,11,023,,2024102429,3,(美),久保田貴,美浦,梅田牧場,浦河町,カラヴァッジオ,バイカターキン,エンパイアメーカー
202608230403020401,未勝利,11:10,３歳,ダ,1200,1,1,, ミッキーサウザンド,牡,3,津村明秀, 57 ,3,72.40,6,57.0,7, 0.36,24.3,,,,,,未勝利,4,12,003,,2023107260,3,(美),古賀大生,美浦,ノーザンファーム,安平町,ミッキーアイル,ミッキーラズベリー,キングカメハメハ
202608230403020402,未勝利,11:10,３歳,ダ,1200,2,2,, パッサージュワイズ,牡,3,菅原隆一, 57 ,1,74.70,15,12.6,15, 2.66,68.7,,,,,,未勝利,4,12,003,,2023109122,3,(美),天間昭一,美浦,吉野政敏,宮崎県,ヴァンセンヌ,サイレントアスカ,ハーツクライ
202608230403020403,未勝利,11:10,３歳,ダ,1200,2,3,, ピクシーゲイル,牡,3,木幡育也, 57 ,5,73.46,12,25.1,13, 1.42,56.2,,,,,,未勝利,4,12,003,,2023104811,3,(美),松永康利,美浦,富田恭司,様似町,ダノンスマッシュ,エインセル,メイショウサムソン
202608230403020404,未勝利,11:10,３歳,ダ,1200,3,4,, ジャガーライズ,牡,3,菊沢一樹, 57 ,10,73.56,13,61.6,5, 1.52,19.7,,,,,,未勝利,4,12,003,,2023102594,3,(美),伊藤圭三,美浦,グランド牧場,新ひだか町,パイロ,ハニーディスタフ,ゴールドアリュール
202608230403020405,未勝利,11:10,３歳,ダ,1200,3,5,, フランシスガリバー,牝,3,北村友一, 55 ,3,72.72,9,39.9,11, 0.68,41.4,,,,,,未勝利,4,12,003,,2023100599,3,(美),千葉直人,美浦,天羽牧場,日高町,モーリス,ヴィリア,ディープインパクト
202608230403020406,未勝利,11:10,３歳,ダ,1200,4,6,, ユイハホンキダゼ,牡,3,大野拓弥, 57 ,2,72.16,2,66.6,4, 0.12,14.7,,,,,,未勝利,4,12,003,,2023104344,3,(美),尾関知人,美浦,新冠橋本牧場,新冠町,ディープブリランテ,ネネグース,クロフネ
202608230403020407,未勝利,11:10,３歳,ダ,1200,4,7,, メビウスロマンス,牝,3,嶋田純次, 55 ,5,72.17,3,73.2,3, 0.13, 8.1,,,,,,未勝利,4,12,003,,2023101477,3,(美),矢嶋大樹,美浦,前野牧場,日高町,ニューイヤーズデイ,セレンディップ,ダイワメジャー
202608230403020408,未勝利,11:10,３歳,ダ,1200,5,8,, ヴェロシスタ,牡,3,石川裕紀, 57 ,3,72.22,4,61.6,5, 0.18,19.7,,,,,,未勝利,4,12,003,,2023106201,3,(美),池上昌和,美浦,中村弘昭,新冠町,ファインニードル,ナイトスプライト,タートルボウル
202608230403020409,未勝利,11:10,３歳,ダ,1200,5,9,, ダイユウレゾナンス,牝,3,小崎綾也, 55 ,4,73.04,11,28.1,12, 1.00,53.2,,,,,,未勝利,4,12,003,,2023101801,3,(美),松永康利,美浦,富塚ファーム,浦河町,ローレルゲレイロ,ダイユウドナテラ,クロフネ
202608230403020410,未勝利,11:10,３歳,ダ,1200,6,10,, ジーティーニッツァ,牡,3,上里直汰,54▲,7,72.04,1,79.7,2,-0.12, 1.6,,,,,,未勝利,4,12,003,,2023106331,3,(美),伊藤伸一,美浦,浦河日成牧場,浦河町,ミスチヴィアスアレックス,ドリームデュネット,ディープインパクト
202608230403020411,未勝利,11:10,３歳,ダ,1200,6,11,, ゼフィリア,牝,3,原優介, 55 ,6,72.31,5,44.2,10, 0.27,37.1,,,,,,未勝利,4,12,003,,2023107422,3,(美),岩戸孝樹,美浦,パカパカファーム,新冠町,サンダースノー,イフィゲニア,エピファネイア
202608230403020412,未勝利,11:10,３歳,ダ,1200,7,12,, ミエスタ,牝,3,坂井瑠星, 55 ,5,72.50,8,81.3,1, 0.46,-1.6,,,,,,未勝利,4,12,003,,2023101394,3,(美),加藤征弘,美浦,"Blooming Farm",日高町,スワーヴリチャード,オアシスミラージュ,"Oasis Dream"
202608230403020413,未勝利,11:10,３歳,ダ,1200,7,13,, サトミノアカリ,牝,3,石田拓郎,53△,7,73.02,10,45.3,9, 0.98,36.0,,,,,,未勝利,4,12,003,,2023103139,3,(美),鈴木伸尋,美浦,藤沢牧場,新ひだか町,シャンハイボビー,デヒアバーズ,デヒア
202608230403020414,未勝利,11:10,３歳,ダ,1200,8,14,, ブルーダイヤシチー,牡,3,佐藤翔馬,54▲,2,72.46,7,50.5,8, 0.42,30.8,,,,,,未勝利,4,12,003,,2023100349,3,(美),上原博之,美浦,前田ファーム,新ひだか町,エスポワールシチー,スカイブルーダイヤ,ロードカナロア
202608230403020415,未勝利,11:10,３歳,ダ,1200,8,15,, ノーブルスアーク,牝,3,谷原柚希,51★,7,73.64,14,22.4,14, 1.60,58.9,,,,,,未勝利,4,12,003,,2023103651,3,(美),尾形和幸,美浦,上水牧場,むかわ町,シルバーステート,カーヴィシャス,シンボリクリスエス
202608230403020501,未勝利・牝,11:40,３歳,芝,1800,1,1,, スコアレジーナ,牝,3,石田拓郎,53△,2,109.42,17,21.6,18, 1.85,56.5,,,,,,未勝利,5,12,023,,2023101925,3,(美),矢野英一,美浦,猿倉牧場,様似町,サートゥルナーリア,スコアズビー,"Rock of Gibraltar"
202608230403020502,未勝利・牝,11:40,３歳,芝,1800,1,2,, ソロンゴ,牝,3,木幡育也, 55 ,4,108.18,9,49.3,12, 0.61,28.8,,,,,,未勝利,5,12,023,,2023100582,3,(美),高橋文雅,美浦,アイズスタッド,日高町,ルーラーシップ,モハンマディ,ディープインパクト
202608230403020503,未勝利・牝,11:40,３歳,芝,1800,2,3,, エリオステモン,牝,3,武藤雅, 55 ,1,108.29,10,49.6,11, 0.72,28.5,,,,,,未勝利,5,12,023,,2023106980,3,(美),柄崎将寿,美浦,ノーザンファーム,安平町,ミスターメロディ,クロウエア,トーセンホマレボシ
202608230403020504,未勝利・牝,11:40,３歳,芝,1800,2,4,, バンオンタイム,牝,3,津村明秀, 55 ,8,107.61,2,78.1,1, 0.04,-7.5,,,,,,未勝利,5,12,023,,2023101120,3,(美),田中博康,美浦,ダーレー・ジャパン・ファーム,日高町,ロードカナロア,グレイトタイミング,"Raven's Pass"
202608230403020505,未勝利・牝,11:40,３歳,芝,1800,3,5,, メイショウコハル,牝,3,石川裕紀, 55 ,2,108.07,6,61.1,5, 0.50,17.0,,,,,,未勝利,5,12,023,,2023105036,3,(栗),四位洋文,栗東,三嶋牧場,浦河町,ダノンキングリー,メイショウブーケ,フレンチデピュティ
202608230403020506,未勝利・牝,11:40,３歳,芝,1800,3,6,, フジサン,牝,3,大野拓弥, 55 ,4,107.85,3,57.9,7, 0.28,20.2,,,,,,未勝利,5,12,023,,2023105006,3,(美),古賀大生,美浦,三嶋牧場,浦河町,キズナ,オールインファン,Tapit
202608230403020507,未勝利・牝,11:40,３歳,芝,1800,4,7,, アオゾラランチ,牝,3,吉田豊, 55 ,3,108.11,7,51.3,9, 0.54,26.8,,,,,,未勝利,5,12,023,,2023103377,3,(美),戸田博文,美浦,社台ファーム,千歳市,モーリス,カーロバンビーナ,ディープインパクト
202608230403020508,未勝利・牝,11:40,３歳,芝,1800,4,8,, ソフィア,牝,3,北村友一, 55 ,3,108.76,15,25.4,16, 1.19,52.7,,,,,,未勝利,5,12,023,,2023107088,3,(美),鹿戸雄一,美浦,ノーザンファーム,安平町,リアルスティール,ソブラドラインク,Include
202608230403020509,未勝利・牝,11:40,３歳,芝,1800,5,9,, ジーナグレイス,牝,3,菊沢一樹, 55 ,6,107.99,5,66.0,4, 0.42,12.1,,,,,,未勝利,5,12,023,,2023107385,3,(美),田中勝春,美浦,坂東牧場,平取町,キセキ,ジーナスイート,ステイゴールド
202608230403020510,未勝利・牝,11:40,３歳,芝,1800,5,10,, ワイズファミリア,牝,3,丸田恭介, 55 ,6,108.17,8,60.4,6, 0.60,17.7,,,,,,未勝利,5,12,023,,2023103550,3,(美),本間忍,美浦,社台ファーム,千歳市,ブリックスアンドモルタル,ペイドメルヴェイユ,ローエングリン
202608230403020511,未勝利・牝,11:40,３歳,芝,1800,6,11,, ロックユアライフ,牝,3,小崎綾也, 55 ,1,108.44,11,40.7,13, 0.87,37.4,,,,,,未勝利,5,12,023,,2023105045,3,(美),田中博康,美浦,三嶋牧場,浦河町,サートゥルナーリア,レネーズタイタン,Bernstein
202608230403020512,未勝利・牝,11:40,３歳,芝,1800,6,12,, シェリーシュシュ,牝,3,原優介, 55 ,6,108.71,13,54.2,8, 1.14,23.9,,,,,,未勝利,5,12,023,,2023106183,3,(美),大竹正博,美浦,パカパカファーム,新冠町,ゴールドシップ,アイワナビリーヴ,ジャスタウェイ
202608230403020513,未勝利・牝,11:40,３歳,芝,1800,7,13,, ウッケン,牝,3,佐藤翔馬,52▲,5,109.69,18,22.2,17, 2.12,55.9,,,,,,未勝利,5,12,023,,2023102527,3,(美),松山将樹,美浦,神垣道弘,新ひだか町,イスラボニータ,ヴァリアントレディ,ウォーエンブレム
202608230403020514,未勝利・牝,11:40,３歳,芝,1800,7,14,, ウラヌスリング,牝,3,坂井瑠星, 55 ,1,107.57,1,70.6,2,-0.04, 7.5,,,,,,未勝利,5,12,023,,2023106892,3,(美),斎藤誠,美浦,ノーザンファーム,安平町,キズナ,ウラヌスチャーム,ルーラーシップ
202608230403020515,未勝利・牝,11:40,３歳,芝,1800,7,15,, ポポラヴィスタ,牝,3,石神深道,53△,7,107.94,4,69.5,3, 0.37, 8.6,,,,,,未勝利,5,12,023,,2023102737,3,(美),鈴木慎太,美浦,静内フアーム,新ひだか町,ダノンバラード,ポポラリタ,ダンカーク
202608230403020516,未勝利・牝,11:40,３歳,芝,1800,8,16,, ソアサージュ,牝,3,小林脩斗, 55 ,3,108.90,16,34.8,15, 1.33,43.3,,,,,,未勝利,5,12,023,,2023105408,3,(美),浅利英明,美浦,松浦牧場,新冠町,ブリックスアンドモルタル,ファウンドアダイヤモンド,"Colonel John"
202608230403020517,未勝利・牝,11:40,３歳,芝,1800,8,17,, ルサフィール,牝,3,野中悠太, 55 ,5,108.70,12,35.3,14, 1.13,42.8,,,,,,未勝利,5,12,023,,2023104052,3,(美),矢野英一,美浦,川島牧場,新冠町,シャンハイボビー,デフィニール,ブラックタイド
202608230403020518,未勝利・牝,11:40,３歳,芝,1800,8,18,, ピコプリンセス,牝,3,石橋脩, 55 ,2,108.74,14,51.3,9, 1.17,26.8,,,,,,未勝利,5,12,023,,2023104544,3,(美),伊藤大士,美浦,松浦牧場,新冠町,ベンバトル,シュネッラー,オルフェーヴル
202608230403020601,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,1,1,, クロニクル,セ,7,田辺裕信, 58 ,24,113.08,3,53.3,6, 0.43,14.7,,,,,,3勝,6,13,A04,,2019101864,4,(美),平岩大典,美浦,ダーレー・ジャパン・ファーム,日高町,ハーツクライ,アーキオロジー,"Seeking the Gold"
202608230403020602,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,2,2,(外),$アークドール,牡,5,石川裕紀, 58 ,27,113.54,11,45.8,12, 0.89,22.2,,,,,,3勝,6,13,A04,,2021110012,4,(栗),松永幹夫,栗東,"Keiffers Co Ltd",愛,"Golden Horn",L'Arc,"Deep Impact"
202608230403020603,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,2,3,, エンセリオ,牝,5,北村友一, 56 ,19,113.76,13,33.8,13, 1.11,34.2,,,,,,3勝,6,13,A04,,2021100300,4,(美),小笠倫弘,美浦,土居牧場,新ひだか町,ドレフォン,ラベ,ダンスインザダーク
202608230403020604,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,3,4,, オンザライン,セ,8,小崎綾也, 58 ,44,113.52,10,52.2,8, 0.87,15.8,,,,,,3勝,6,13,A04,,2018104646,4,(美),大和田成,美浦,社台ファーム,千歳市,スクリーンヒーロー,ステラスターライト,ディープインパクト
202608230403020605,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,3,5,, パフ,牡,5,コレット, 58 ,23,113.25,4,55.5,5, 0.60,12.5,,,,,,3勝,6,13,A04,,2021100292,4,(栗),橋口慎介,栗東,土居牧場,新ひだか町,レイデオロ,アンジュエ,アグネスタキオン
202608230403020606,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,4,6,(地), エスティメート,牡,7,嶋田純次, 58 ,40,114.22,15,25.7,15, 1.57,42.3,,,,,,3勝,6,13,A04,,2019102648,4,(美),大和田成,美浦,猿橋義昭,浦河町,プリサイスエンド,インティワタナ,フサイチコンコルド
202608230403020607,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,4,7,, ブレトワルダ,セ,4,津村明秀, 58 ,12,112.65,1,68.0,1,-0.28,-4.7,,,,,,3勝,6,13,A04,,2022102965,4,(美),新開幸一,美浦,辻牧場,浦河町,マジェスティックウォリアー,クイーンマザー,ハーツクライ
202608230403020608,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,5,8,, プルートマスター,牡,7,坂井瑠星, 58 ,14,113.40,8,53.3,6, 0.75,14.7,,,,,,3勝,6,13,A04,,2019104632,4,(栗),今野貞一,栗東,社台ファーム,千歳市,ロードカナロア,アラドヴァル,シンボリクリスエス
202608230403020609,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,5,9,, ユキノロイヤル,牡,5,石橋脩, 58 ,19,114.13,14,27.7,14, 1.48,40.3,,,,,,3勝,6,13,A04,,2021104326,4,(美),小野次郎,美浦,服部牧場,新ひだか町,ディーマジェスティ,ユキノクイーン,タイキシャトル
202608230403020610,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,6,10,, ヴァナルガンド,牡,6,菊沢一樹, 58 ,19,113.43,9,49.4,10, 0.78,18.6,,,,,,3勝,6,13,A04,,2020104567,4,(美),稲垣幸雄,美浦,友田牧場,新ひだか町,シビルウォー,ニホンピロルピナス,アドマイヤベガ
202608230403020611,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,6,11,, リバートゥルー,牝,6,吉田豊, 56 ,25,113.28,6,51.6,9, 0.63,16.4,,,,,,3勝,6,13,A04,,2020102703,4,(美),久保田貴,美浦,社台コーポレーション白老ファーム,白老町,レッドファルクス,フルオブグレース,ヴィクトワールピサ
202608230403020612,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,7,12,, ルクスビッグスター,牡,6,武藤雅, 58 ,26,113.74,12,47.4,11, 1.09,20.6,,,,,,3勝,6,13,A04,,2020104297,4,(栗),清水久詞,栗東,静内山田牧場,新ひだか町,キタサンブラック,オメガリトルスター,ジャングルポケット
202608230403020613,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,7,13,, ロフティストーリー,牝,4,大野拓弥, 56 ,9,113.39,7,60.0,4, 0.74, 8.0,,,,,,3勝,6,13,A04,,2022105738,4,(美),久保田貴,美浦,追分ファーム,安平町,マインドユアビスケッツ,ロフティーエイム,サンデーサイレンス
202608230403020614,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,8,14,, アラレタバシル,牡,5,丸山元気, 58 ,27,112.93,2,63.3,2, 0.28, 4.7,,,,,,3勝,6,13,A04,,2021107192,4,(美),松尾卓哉,美浦,トラストスリーファーム,浦河町,ケープブランコ,クサナギノツルギ,デュランダル
202608230403020615,古町Ｓ･3勝,14:50,３歳以上,ダ,1800,8,15,, モモンウールー,牝,5,原優介, 56 ,24,113.27,5,62.3,3, 0.62, 5.7,,,,,,3勝,6,13,A04,,2021105984,4,(栗),池添学,栗東,レイクヴィラファーム,洞爺湖町,ドレフォン,ユアスイスイ,ダイワメジャー
202608230403020701,新潟２歳G3,15:25,２歳,芝,1600,1,1,, シャンデヴァーグ,牝,2,津村明秀, 55 ,1,95.09,5,65.9,3, 0.82, 3.1,,,,,,Ｇ３,7,11,N04,,2024106025,3,(美),森一誠,美浦,社台ファーム,千歳市,ロードカナロア,プールヴィル,"Le Havre"
202608230403020702,新潟２歳G3,15:25,２歳,芝,1600,2,2,, レッチュベルク,牡,2,田辺裕信, 55 ,1,94.94,3,58.3,5, 0.67,10.7,,,,,,Ｇ３,7,11,N04,,2024106687,3,(美),久保田貴,美浦,ノーザンファーム,安平町,インディチャンプ,リヴィア,Galileo
202608230403020703,新潟２歳G3,15:25,２歳,芝,1600,3,3,, トップチェッカー,牡,2,北村友一, 55 ,1,95.11,6,69.0,1, 0.84,-0.6,,,,,,Ｇ３,7,11,N04,,2024100521,3,(栗),武英智,栗東,白井牧場,日高町,インディチャンプ,ミッキーオリーブ,クロフネ
202608230403020704,新潟２歳G3,15:25,２歳,芝,1600,4,4,, アイデアルカット,牡,2,嶋田純次, 55 ,2,95.21,7,27.4,10, 0.94,41.6,,,,,,Ｇ３,7,11,N04,,2024102830,3,(美),手塚貴徳,美浦,ミルファーム,浦河町,ロジャーバローズ,エンゲージリング,スウェプトオーヴァーボード
202608230403020705,新潟２歳G3,15:25,２歳,芝,1600,5,5,, エレスレイプニル,牡,2,木幡育也, 55 ,2,95.47,10,34.7,8, 1.20,34.3,,,,,,Ｇ３,7,11,N04,,2024106831,3,(美),杉浦宏昭,美浦,エスティファーム,日高町,ハイランドリール,グラディエント,"Flower Alley"
202608230403020706,新潟２歳G3,15:25,２歳,芝,1600,6,6,, マインドフルネス,牝,2,菊沢一樹, 55 ,0,94.27,1,36.2,7,-0.60,32.8,,,,,,Ｇ３,7,11,N04,,2024103226,3,(美),村田一誠,美浦,田端牧場,新冠町,ダノンバラード,アネモネテソーロ,フェノーメノ
202608230403020707,新潟２歳G3,15:25,２歳,芝,1600,7,7,, トウシンマジック,牡,2,コレット, 55 ,1,94.98,4,60.1,4, 0.71, 8.9,,,,,,Ｇ３,7,11,N04,,2024104696,3,(美),秋本大介,美浦,千代田牧場,新ひだか町,モズアスコット,トウシンハンター,エンパイアメーカー
202608230403020708,新潟２歳G3,15:25,２歳,芝,1600,7,8,, マイホームパパ,牡,2,江田照男, 55 ,2,95.46,9,32.1,9, 1.19,36.9,,,,,,Ｇ３,7,11,N04,,2024102852,3,(美),深山雅史,美浦,ミルファーム,浦河町,ミッキーグローリー,ユメノマイホーム,ストーミングホーム
202608230403020709,新潟２歳G3,15:25,２歳,芝,1600,8,9,, スイートアリッサム,牝,2,杉原誠人, 55 ,1,95.24,8,47.3,6, 0.97,21.7,,,,,,Ｇ３,7,11,N04,,2024104483,3,(美),大和田成,美浦,静内フアーム,新ひだか町,ステルヴィオ,ジュヴィ,ハーツクライ
202608230403020710,新潟２歳G3,15:25,２歳,芝,1600,8,10,, インカルナータ,牡,2,坂井瑠星, 55 ,1,94.87,2,68.4,2, 0.60, 0.6,,,,,,Ｇ３,7,11,N04,,2024106282,3,(栗),西園翔太,栗東,ノーザンファーム,安平町,エフフォーリア,クッカーニャ,フジキセキ
202608230403020801,飯豊特別･2勝,16:00,３歳以上,芝,1400,1,1,, ケイケイ,セ,5,原優介, 58 ,27,81.69,8,55.1,6, 0.62,17.2,,,,,,2勝,8,13,A04,,2021103799,4,(美),杉浦宏昭,美浦,坂本智広,新ひだか町,イスラボニータ,スウィートハース,"Touch Gold"
202608230403020802,飯豊特別･2勝,16:00,３歳以上,芝,1400,2,2,, コンテネレッツア,牝,5,杉原誠人, 56 ,13,81.67,7,40.3,9, 0.60,32.0,,,,,,2勝,8,13,A04,,2021105367,4,(美),宮田敬介,美浦,ノーザンファーム,安平町,エピファネイア,アドマイヤセプター,キングカメハメハ
202608230403020803,飯豊特別･2勝,16:00,３歳以上,芝,1400,3,3,, マンウォル,牝,5,菊沢一樹, 56 ,20,81.57,6,42.2,7, 0.50,30.1,,,,,,2勝,8,13,A04,,2021103744,4,(美),菊沢隆徳,美浦,グランド牧場,新ひだか町,ブリックスアンドモルタル,パワースポット,スズカマンボ
202608230403020804,飯豊特別･2勝,16:00,３歳以上,芝,1400,4,4,, ジオパーククラウン,牡,6,丸田恭介, 58 ,25,82.59,12,21.7,12, 1.52,50.6,,,,,,2勝,8,13,A04,,2020106131,4,(美),清水英克,美浦,様似共栄牧場,様似町,サトノクラウン,ジオパーククイーン,バトルプラン
202608230403020805,飯豊特別･2勝,16:00,３歳以上,芝,1400,5,5,, シルバーレイン,牡,4,大野拓弥, 58 ,11,81.80,11,41.9,8, 0.73,30.4,,,,,,2勝,8,13,A04,,2022104942,4,(美),古賀大生,美浦,ノーザンファーム,安平町,エピファネイア,ノームコア,ハービンジャー
202608230403020806,飯豊特別･2勝,16:00,３歳以上,芝,1400,5,6,(外),$ナルキッソス,牡,3,コレット, 55 ,7,81.07,1,70.1,3,-0.18, 2.2,,,,,,2勝,8,13,A04,,2023110085,4,(栗),吉岡辰弥,栗東,"Winchester Farm",米,Caravaggio,"Queen's Turf","Deep Impact"
202608230403020807,飯豊特別･2勝,16:00,３歳以上,芝,1400,6,7,, ラパンチュール,牝,4,田辺裕信, 56 ,10,81.52,5,56.2,5, 0.45,16.1,,,,,,2勝,8,13,A04,,2022107340,4,(美),蛯名正義,美浦,木村秀則,新ひだか町,タワーオブロンドン,キャッツアイ,スピルバーグ
202608230403020808,飯豊特別･2勝,16:00,３歳以上,芝,1400,6,8,, レイククレセント,牝,5,北村友一, 56 ,19,81.43,4,72.3,1, 0.36,-1.0,,,,,,2勝,8,13,A04,,2021105077,4,(美),大竹正博,美浦,社台ファーム,千歳市,ハーツクライ,ジュリエットシアトル,"Seattle Fitz"
